demand_id,departamento,dep,prov,dist,ubigeo,tipo_demanda,poblacion,facility_id,t_min,distance_m,straight_line_m,confiabilidad
D0807080089,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,70.88166666666666,76224.9,28053.658442638443,confiable
D0807080090,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,8,F2398,68.89666666666668,74903.8,27975.109379520032,confiable
D0807080091,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,70.19666666666667,75768.7,27525.92558267651,confiable
D0807080092,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,67.65333333333334,74042.7,26091.771566020398,confiable
D0807080093,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,60.361666666666665,69224.4,22172.579701636172,confiable
D0807080097,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,59.72666666666667,70618.8,22066.669461828154,confiable
D0807080100,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,68.58333333333333,74696.6,27544.266491656566,confiable
D0807080106,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,19,F2398,57.025,67008.0,22952.843019099353,confiable
D0807080108,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,40.21666666666667,35226.0,16669.040561477035,confiable
D0807080110,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,30,F2398,44.74666666666667,37701.4,18686.776586251653,confiable
D0807080112,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,66.05666666666667,73012.6,26788.115491455246,confiable
D0807080114,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,27,F2398,57.32333333333334,67212.5,22664.798147653906,confiable
D0807080115,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,17,F2398,62.475,68419.4,25594.056004124184,confiable
D0807080116,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,81.65166666666667,82473.9,26910.525162139755,confiable
D0807080123,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,53.62833333333333,64763.3,23581.03846129656,confiable
D0807080126,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,47,F2398,63.12166666666667,67790.0,27222.965068651432,confiable
D0807080129,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,18,F2398,57.79833333333333,65625.2,26749.052612763953,confiable
D0807080131,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,18,F2398,44.83833333333334,40508.6,19632.179984479193,confiable
D0807080133,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,29,F2398,28.503333333333334,25335.1,12271.540652158488,confiable
D0807080134,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,79,F2398,41.88333333333333,39279.1,18882.003045319336,confiable
D0807080136,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,56,F2398,50.37833333333333,62605.8,24007.02277271565,confiable
D0807080137,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,55.47166666666667,64657.3,26110.6945549944,confiable
D0807080143,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,74.27166666666668,83030.3,35467.38336750553,confiable
D0807080144,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,43.81166666666666,56984.3,22772.153553077074,confiable
D0807080145,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,26,F2398,46.144999999999996,59712.7,25493.378271415746,confiable
D0807080148,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,41,F2398,44.580000000000005,57899.5,22022.725948454292,confiable
D0807080153,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,35.401666666666664,30620.2,14558.793648244571,confiable
D0807080154,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,31.918333333333333,28455.1,13417.246817925592,confiable
D0807080155,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,27,F2398,39.88166666666667,32480.7,15282.907902118593,confiable
D0807080157,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,37,F2398,45.505,57610.6,24143.875232923223,confiable
D0807080159,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,41.16,33013.4,15743.832804647463,confiable
D0807080160,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,47.87,35802.8,17600.33473260546,confiable
D0807080162,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,50,F2398,48.325,35946.8,18019.818897508714,confiable
D0807080163,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,65,F2398,49.80833333333333,60696.1,20969.40581562835,confiable
D0807080164,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,15,F2398,48.730000000000004,36160.1,17741.604978829746,confiable
D0807080166,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,29,F2398,45.041666666666664,59012.6,25175.66576754531,confiable
D0807080167,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,75.37166666666667,83486.3,35613.6174635133,confiable
D0807080170,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,13,F2398,31.41166666666667,27991.1,13066.186806066973,confiable
D0807080171,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,20,F2398,31.215,27811.7,12665.918886701118,confiable
D0807080175,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,51,F2398,54.4,38520.8,19137.002881179265,confiable
D0807080177,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,46.43666666666666,60492.7,25691.86797133399,confiable
D0807080178,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,16,F2398,62.434999999999995,67556.7,27731.282426549293,confiable
D0807080179,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,57.71666666666667,73177.7,33792.921499172364,confiable
D0807080182,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,31.918333333333333,28455.1,14250.131759754964,confiable
D0807080183,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,24,F2398,31.918333333333333,28455.1,13590.906145113297,confiable
D0807080185,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,49.13,36281.1,17234.619479909412,confiable
D0807080187,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,46.33166666666667,60745.9,26696.36354767813,confiable
D0807080189,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,24,F2398,62.17166666666667,65830.5,21202.605189357953,confiable
D0807080191,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,49.565000000000005,59615.8,23156.081293486623,confiable
D0807080192,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,20,F2398,49.02333333333333,62900.3,27947.41116269768,confiable
D0807080199,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,15,F2398,49.568333333333335,64497.0,29488.060024864673,confiable
D0807080202,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,62.60666666666667,72022.7,32735.671150357462,confiable
D0807080203,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,56.88,65012.3,25095.03547343472,confiable
D0807080204,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,18,F2398,42.68833333333334,40719.0,19759.451471411325,confiable
D0807080205,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,36.62166666666667,46308.6,20211.65733574601,confiable
D0807080206,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,35.419999999999995,46726.4,21921.727867668313,confiable
D0807080207,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,36.18,47735.1,22172.620522141537,confiable
D0807080208,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,58.285,70226.1,31677.309156214927,confiable
D0807080209,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,16,F2398,54.64,67758.6,29664.00512323691,confiable
D0807080210,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,15,F2398,34.54666666666667,44928.6,21695.74205449774,confiable
D0807080212,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,109,F2398,43.04,50366.2,18193.615048305503,confiable
D0807080213,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,59.501666666666665,70732.2,31854.877197348163,confiable
D0807080214,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,58.635,70411.3,30109.41633262154,confiable
D0807080216,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,59.9,70889.3,32287.70773535611,confiable
D0807080217,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,37.72666666666667,47043.6,20028.618087164432,confiable
D0807080218,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,34.56333333333334,45589.3,22029.22991016848,confiable
D0807080219,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,42.3,48803.4,25319.862935506528,confiable
D0807080221,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,53.141666666666666,66730.4,30135.239251466508,confiable
D0807080222,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,63.23166666666667,69237.7,28189.462227227545,confiable
D0807080223,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,17,F2398,35.04333333333333,45259.0,21362.360959243888,confiable
D0807080225,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,44,F2398,38.723333333333336,44218.8,22584.939135645513,confiable
D0807080228,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,54.651666666666664,67766.6,29379.18479235703,confiable
D0807080231,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,37.541666666666664,46921.1,20301.037321108197,confiable
D0807080232,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,37.169999999999995,46673.4,20785.91754204129,confiable
D0807080234,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,67.31333333333333,77639.8,38319.88258122653,confiable
D0807080235,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F34014,79.03333333333333,57720.0,41751.46989537619,confiable
D0807080236,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,65.395,70675.8,29489.39227976927,confiable
D0807080237,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,35,F2398,62.163333333333334,68526.6,27686.203594257222,confiable
D0807080238,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,37.15,46659.7,21014.603237679188,confiable
D0807080239,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,25,F2398,32.358333333333334,42645.2,22276.634718744885,confiable
D0807080240,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,33,F2398,39.49666666666667,47631.7,23412.87244851178,confiable
D0807080242,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,67.74333333333333,70367.7,27484.147694229654,confiable
D0807080245,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,72.17833333333333,72207.2,28506.149855102234,confiable
D0807080246,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,58.50666666666667,66093.7,26571.718530138452,confiable
D0807080249,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,63.07,73356.3,32336.103602981224,confiable
D0807080250,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F34014,58.44833333333334,47313.4,39761.749868730105,confiable
D0807080252,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,53.815000000000005,55260.8,30831.840129736916,confiable
D0807080254,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,72.79166666666667,72461.2,28525.735392880753,confiable
D0807080256,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,72.79166666666667,72461.2,29025.178253765484,confiable
D0807080257,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F34014,64.20833333333333,49544.1,41397.56270966259,confiable
D0807080258,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F34014,66.08166666666666,50324.3,43746.17681519955,confiable
D0807080259,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F34014,67.42,50880.2,43386.54264313429,confiable
D0807080262,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,19,F2398,56.306666666666665,56298.3,31962.826296724317,confiable
D0807080263,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,13,F2398,72.63666666666667,72396.2,28084.267940763526,confiable
D0807080264,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,70.91833333333334,74344.6,34153.60592715319,confiable
D0807080265,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,57.765,56904.9,32311.521923320986,confiable
D0807080266,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,70.91833333333334,74344.6,32126.351147753845,confiable
D0807080268,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F34014,63.663333333333334,48803.8,41710.83569789591,confiable
D0807080269,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,8,F2398,55.00666666666667,56573.7,32126.009678221646,confiable
D0807080271,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,16,F2398,60.58166666666667,58059.4,33792.80286602106,confiable
D0807080272,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F34014,63.663333333333334,48803.8,43330.629677225916,confiable
D0807080275,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,18,F2398,37.19166666666667,37777.2,15132.172881339888,confiable
D0807080276,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,10,F2398,39.05333333333333,51551.0,22540.849999987386,confiable
D0807080277,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,15,F2398,40.144999999999996,37131.8,17859.72670152927,confiable
D0807080278,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,26,F2398,43.39,37094.0,16137.283340923237,confiable
D0807080280,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,65,F2398,42.99166666666667,54754.9,22407.053619588605,confiable
D0807080281,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,22,F2398,41.66166666666666,53871.3,22390.14165280107,confiable
D0807080283,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,47.54333333333333,58820.2,23441.265041061288,confiable
D0807080285,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,40.32,53256.6,22707.660074340853,confiable
D0807080287,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,8,F2398,53.95,55868.7,32292.036330141338,confiable
D0807080289,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,72.115,72180.4,27245.949781513234,confiable
D0807080290,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,53.791666666666664,62961.8,25195.829596399402,confiable
D0807080293,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,63.083333333333336,73476.6,25362.39170317009,confiable
D0807080294,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,6,F2398,67.09333333333333,72236.9,21018.528996417972,confiable
D0807080302,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,12,F2398,72.07,75891.0,27757.579951708612,confiable
D0807080303,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,34,F2398,66.98,73591.8,26148.253637730915,confiable
D0807080304,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,68.38000000000001,74561.3,27351.74232787191,confiable
D0807080305,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,70.37833333333333,75889.9,27911.579974916185,confiable
D0807080306,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F2398,82.12166666666667,82669.4,27294.551993090714,confiable
D0807080322,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F2398,64.00333333333333,71655.5,25558.874034199853,confiable
D0807080327,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,57.99666666666667,70040.0,21541.128798009737,confiable
D0807080328,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,58.14666666666667,70140.5,21685.677996485734,confiable
D0807080329,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,4,F2398,58.61,70341.0,21869.42964172863,confiable
D0807080330,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,23,F2398,65.35833333333333,71514.7,21532.353482732015,confiable
D0807080332,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,36.54666666666667,48220.6,21287.135775856732,confiable
D0807080336,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,65.015,69234.0,27434.305666787644,confiable
D0807080339,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,7,F2398,68.11999999999999,70524.8,27767.1115473819,confiable
D0807080340,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,5,F2398,65.56333333333333,81534.3,40491.9486358479,confiable
D0807080341,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,2,F34014,67.42,50880.2,42792.332843264296,confiable
D0807080343,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,1,F34014,67.42,50880.2,42319.47533265001,confiable
D0807080348,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,72.79166666666667,72461.2,28779.57872828086,confiable
D0807080350,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,11,F2398,49.355000000000004,59880.2,20349.461225270577,confiable
D0807080351,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,9,F2398,53.943333333333335,62418.4,19945.69422668635,confiable
D0807080352,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,40,F2398,61.215,73243.2,23053.43323092155,confiable
D0807080353,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,21,F2398,78.63333333333334,80795.7,29305.28757007633,confiable
D0807080356,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,33,F2398,59.763333333333335,68828.2,22496.382834900316,confiable
D0807080358,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,3,F2398,58.525,68010.1,22474.518185175555,confiable
D0807080359,CUSCO,Cusco,Chumbivilcas,Velille,080708,disperso,62,F34014,85.02833333333334,62485.3,41693.58926950504,confiable
D0808010003,CUSCO,Cusco,Espinar,Espinar,080801,disperso,13,F34014,21.02,12070.8,10258.555861338553,confiable
D0808010004,CUSCO,Cusco,Espinar,Espinar,080801,disperso,1,F34014,14.5,11270.9,9432.659028677788,confiable
D0808010005,CUSCO,Cusco,Espinar,Espinar,080801,disperso,14,F7135,7.475,4673.0,4084.0038742267034,confiable
D0808010006,CUSCO,Cusco,Espinar,Espinar,080801,disperso,24,F34014,14.801666666666668,10489.6,8493.388871547026,confiable
D0808010007,CUSCO,Cusco,Espinar,Espinar,080801,disperso,13,F34014,14.966666666666667,9558.5,8100.106539641903,confiable
D0808010010,CUSCO,Cusco,Espinar,Espinar,080801,disperso,28,F34014,11.466666666666667,8000.0,6725.585167330394,confiable
D0808010017,CUSCO,Cusco,Espinar,Espinar,080801,disperso,28,F7135,7.323333333333333,4312.8,3040.757735954103,confiable
D0808010018,CUSCO,Cusco,Espinar,Espinar,080801,disperso,15,F7135,8.76,6334.4,4366.581910921829,confiable
D0808010020,CUSCO,Cusco,Espinar,Espinar,080801,disperso,57,F34014,13.035,9757.2,7925.7197412057885,confiable
D0808010021,CUSCO,Cusco,Espinar,Espinar,080801,disperso,45,F34014,5.3933333333333335,2948.6,1378.5776703064857,confiable
D0808010023,CUSCO,Cusco,Espinar,Espinar,080801,disperso,13,F7135,5.305000000000001,4122.2,2713.2273805531745,confiable
D0808010026,CUSCO,Cusco,Espinar,Espinar,080801,disperso,83,F34014,15.751666666666667,9757.9,5978.191174670662,confiable
D0808010028,CUSCO,Cusco,Espinar,Espinar,080801,disperso,52,F34014,12.193333333333333,5936.0,4882.561045663422,confiable
D0808010029,CUSCO,Cusco,Espinar,Espinar,080801,disperso,15,F7135,8.97,4330.0,2849.044480463243,confiable
D0808010030,CUSCO,Cusco,Espinar,Espinar,080801,disperso,18,F7135,7.87,3180.2,2439.0104790614214,confiable
D0808010031,CUSCO,Cusco,Espinar,Espinar,080801,disperso,38,F34014,6.526666666666667,4499.9,3124.891556546564,confiable
D0808010032,CUSCO,Cusco,Espinar,Espinar,080801,disperso,16,F7135,2.4,1416.0,759.3881408231979,confiable
D0808010034,CUSCO,Cusco,Espinar,Espinar,080801,disperso,34,F7135,3.9366666666666665,2439.5,1559.119545772701,confiable
D0808010035,CUSCO,Cusco,Espinar,Espinar,080801,disperso,7,F34014,12.461666666666668,8397.8,5429.320607249486,confiable
D0808010037,CUSCO,Cusco,Espinar,Espinar,080801,disperso,64,F34014,16.24,9745.8,4514.691891593664,confiable
D0808010038,CUSCO,Cusco,Espinar,Espinar,080801,disperso,4,F34014,1.47,871.2,820.0049936601655,confiable
D0808010040,CUSCO,Cusco,Espinar,Espinar,080801,disperso,50,F7135,3.4016666666666664,1709.6,850.5147181549413,confiable
D0808010042,CUSCO,Cusco,Espinar,Espinar,080801,disperso,58,F7135,14.973333333333333,11778.6,8256.121698753239,confiable
D0808010043,CUSCO,Cusco,Espinar,Espinar,080801,disperso,7,F34014,3.2800000000000002,2061.9,2056.5197836699367,confiable
D0808010045,CUSCO,Cusco,Espinar,Espinar,080801,disperso,64,F34014,4.036666666666666,2758.6,2448.534377825587,confiable
D0808010047,CUSCO,Cusco,Espinar,Espinar,080801,disperso,105,F34014,12.185,9334.4,7703.612557220028,confiable
D0808010048,CUSCO,Cusco,Espinar,Espinar,080801,disperso,13,F7135,17.2,13079.3,9117.498050107291,confiable
D0808010049,CUSCO,Cusco,Espinar,Espinar,080801,disperso,51,F34014,6.496666666666667,3720.3,3201.206071727787,confiable
D0808010050,CUSCO,Cusco,Espinar,Espinar,080801,disperso,4,F34014,10.08,7349.5,6148.104655541569,confiable
D0808010051,CUSCO,Cusco,Espinar,Espinar,080801,disperso,12,F34014,4.571666666666667,2737.7,2231.78886000389,confiable
